removed_path,class,filename,kept_path,quarantined_to,timestamp
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_251.jpg,3. Atopic Dermatitis - 1.25k,6_251.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\111_6_3.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_251.jpg,2026-07-26T22:07:28.034186
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_245.jpg,3. Atopic Dermatitis - 1.25k,6_245.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\112_6_4.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_245.jpg,2026-07-26T22:07:28.035063
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_227.jpg,3. Atopic Dermatitis - 1.25k,6_227.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\114_6_5.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_227.jpg,2026-07-26T22:07:28.036372
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_118.jpg,3. Atopic Dermatitis - 1.25k,6_118.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\118_6_11.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_118.jpg,2026-07-26T22:07:28.037925
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_175.jpg,3. Atopic Dermatitis - 1.25k,6_175.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\119_6_10.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_175.jpg,2026-07-26T22:07:28.039373
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_206.jpg,3. Atopic Dermatitis - 1.25k,6_206.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\120_6_12.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_206.jpg,2026-07-26T22:07:28.040788
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_25.jpg,3. Atopic Dermatitis - 1.25k,6_25.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\121_6_13.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_25.jpg,2026-07-26T22:07:28.042248
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_112.jpg,3. Atopic Dermatitis - 1.25k,6_112.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\122_6_14.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_112.jpg,2026-07-26T22:07:28.043707
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_167.jpg,3. Atopic Dermatitis - 1.25k,6_167.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\123_6_15.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_167.jpg,2026-07-26T22:07:28.045213
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_170.jpg,3. Atopic Dermatitis - 1.25k,6_170.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\124_6_17.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_170.jpg,2026-07-26T22:07:28.046654
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_99.jpg,3. Atopic Dermatitis - 1.25k,6_99.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\125_6_16.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_99.jpg,2026-07-26T22:07:28.047979
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_290.jpg,3. Atopic Dermatitis - 1.25k,6_290.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\126_6_18.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_290.jpg,2026-07-26T22:07:28.049277
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_198.jpg,3. Atopic Dermatitis - 1.25k,6_198.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\127_6_19.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_198.jpg,2026-07-26T22:07:28.050570
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_205.jpg,3. Atopic Dermatitis - 1.25k,6_205.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\128_6_20.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_205.jpg,2026-07-26T22:07:28.051995
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_327.jpg,3. Atopic Dermatitis - 1.25k,6_327.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\129_6_22.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_327.jpg,2026-07-26T22:07:28.053403
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_180.jpg,3. Atopic Dermatitis - 1.25k,6_180.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\130_6_21.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_180.jpg,2026-07-26T22:07:28.054920
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_221.jpg,3. Atopic Dermatitis - 1.25k,6_221.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\131_6_23.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_221.jpg,2026-07-26T22:07:28.056240
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_55.jpg,3. Atopic Dermatitis - 1.25k,6_55.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\132_6_24.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_55.jpg,2026-07-26T22:07:28.057504
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_149.jpg,3. Atopic Dermatitis - 1.25k,6_149.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\133_6_25.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_149.jpg,2026-07-26T22:07:28.058871
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_204.jpg,3. Atopic Dermatitis - 1.25k,6_204.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\133_6_25.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_204.jpg,2026-07-26T22:07:28.059893
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_136.jpg,3. Atopic Dermatitis - 1.25k,6_136.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\134_6_26.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_136.jpg,2026-07-26T22:07:28.061429
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_56.jpg,3. Atopic Dermatitis - 1.25k,6_56.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\134_6_26.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_56.jpg,2026-07-26T22:07:28.062606
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_62.jpg,3. Atopic Dermatitis - 1.25k,6_62.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\134_6_26.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_62.jpg,2026-07-26T22:07:28.063641
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_50.jpg,3. Atopic Dermatitis - 1.25k,6_50.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\135_6_27.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_50.jpg,2026-07-26T22:07:28.064691
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_156.jpg,3. Atopic Dermatitis - 1.25k,6_156.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\136_6_29.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_156.jpg,2026-07-26T22:07:28.065385
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_105.jpg,3. Atopic Dermatitis - 1.25k,6_105.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\137_6_28.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_105.jpg,2026-07-26T22:07:28.066573
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\1_40.jpg,3. Atopic Dermatitis - 1.25k,1_40.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\1_0.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\1_40.jpg,2026-07-26T22:07:28.068080
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\1_39.jpg,3. Atopic Dermatitis - 1.25k,1_39.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\1_1.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\1_39.jpg,2026-07-26T22:07:28.068919
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\1_50.jpg,3. Atopic Dermatitis - 1.25k,1_50.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\1_3.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\1_50.jpg,2026-07-26T22:07:28.069847
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\1_43.jpg,3. Atopic Dermatitis - 1.25k,1_43.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\1_37.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\1_43.jpg,2026-07-26T22:07:28.071047
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\1_51.jpg,3. Atopic Dermatitis - 1.25k,1_51.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\1_49.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\1_51.jpg,2026-07-26T22:07:28.072132
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_91.jpg,3. Atopic Dermatitis - 1.25k,6_91.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_103.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_91.jpg,2026-07-26T22:07:28.073200
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_35.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,16_35.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_103.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_35.jpg,2026-07-26T22:07:28.073976
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_297.jpg,3. Atopic Dermatitis - 1.25k,6_297.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_122.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_297.jpg,2026-07-26T22:07:28.075361
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_73.jpg,3. Atopic Dermatitis - 1.25k,6_73.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_122.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_73.jpg,2026-07-26T22:07:28.076298
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_36.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,16_36.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_122.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_36.jpg,2026-07-26T22:07:28.077312
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\11_37.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,11_37.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_124.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\11_37.jpg,2026-07-26T22:07:28.079175
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_17.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,16_17.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_127.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_17.jpg,2026-07-26T22:07:28.080531
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_25.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,16_25.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_128.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_25.jpg,2026-07-26T22:07:28.082141
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_30.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,13_30.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_129.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_30.jpg,2026-07-26T22:07:28.083773
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_8.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,13_8.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_138.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_8.jpg,2026-07-26T22:07:28.085430
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\9_4.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,9_4.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_14.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\9_4.jpg,2026-07-26T22:07:28.087208
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_28.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,16_28.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_155.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_28.jpg,2026-07-26T22:07:28.088062
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_22.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,13_22.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_158.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\13_22.jpg,2026-07-26T22:07:28.089072
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_39.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,16_39.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_160.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_39.jpg,2026-07-26T22:07:28.090492
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\11_32.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,11_32.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_161.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\11_32.jpg,2026-07-26T22:07:28.091813
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\11_20.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,11_20.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_163.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\11_20.jpg,2026-07-26T22:07:28.093118
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_40.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,16_40.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_168.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_40.jpg,2026-07-26T22:07:28.094553
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\1_4.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,1_4.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_169.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\1_4.jpg,2026-07-26T22:07:28.096079
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_90.jpg,3. Atopic Dermatitis - 1.25k,6_90.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_174.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\3. Atopic Dermatitis - 1.25k\6_90.jpg,2026-07-26T22:07:28.097463
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_20.jpg,7. Psoriasis pictures Lichen Planus and related diseases - 2k,16_20.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\3. Atopic Dermatitis - 1.25k\6_190.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\7. Psoriasis pictures Lichen Planus and related diseases - 2k\16_20.jpg,2026-07-26T22:07:28.098324
