class,filename,path,format,size_bytes,width,height,channels,readable
5. Melanocytic Nevi (NV) - 7970,ISIC_0028691.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028691.jpg,.jpg,278307,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028692.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028692.jpg,.jpg,262685,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028694.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028694.jpg,.jpg,358897,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028695.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028695.jpg,.jpg,280687,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028697.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028697.jpg,.jpg,282939,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028698.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028698.jpg,.jpg,237533,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028699.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028699.jpg,.jpg,353757,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028700.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028700.jpg,.jpg,310021,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028703.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028703.jpg,.jpg,272094,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028704.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028704.jpg,.jpg,301065,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028705.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028705.jpg,.jpg,325448,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028706.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028706.jpg,.jpg,317104,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028708.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028708.jpg,.jpg,298319,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028711.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028711.jpg,.jpg,280983,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028712.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028712.jpg,.jpg,329385,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028713.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028713.jpg,.jpg,301381,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028715.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028715.jpg,.jpg,211802,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028716.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028716.jpg,.jpg,283864,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028717.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028717.jpg,.jpg,280375,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028720.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028720.jpg,.jpg,277177,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028721.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028721.jpg,.jpg,341813,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028722.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028722.jpg,.jpg,266757,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028723.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028723.jpg,.jpg,279894,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028724.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028724.jpg,.jpg,326268,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028725.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028725.jpg,.jpg,263719,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028726.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028726.jpg,.jpg,281444,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028727.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028727.jpg,.jpg,366099,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028729.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028729.jpg,.jpg,257174,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028731.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028731.jpg,.jpg,272847,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028732.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028732.jpg,.jpg,287433,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028733.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028733.jpg,.jpg,265094,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028734.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028734.jpg,.jpg,296728,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028736.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028736.jpg,.jpg,228881,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028737.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028737.jpg,.jpg,257897,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028738.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028738.jpg,.jpg,256842,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028740.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028740.jpg,.jpg,278159,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028741.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028741.jpg,.jpg,280404,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028742.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028742.jpg,.jpg,287505,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028743.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028743.jpg,.jpg,270992,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028744.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028744.jpg,.jpg,237117,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028745.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028745.jpg,.jpg,267586,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028748.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028748.jpg,.jpg,272977,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028751.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028751.jpg,.jpg,286127,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028752.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028752.jpg,.jpg,276891,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028753.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028753.jpg,.jpg,254226,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028754.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028754.jpg,.jpg,262960,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028755.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028755.jpg,.jpg,265068,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028756.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028756.jpg,.jpg,255252,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028757.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028757.jpg,.jpg,188939,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028758.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028758.jpg,.jpg,229680,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028759.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028759.jpg,.jpg,255723,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028761.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028761.jpg,.jpg,165308,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028762.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028762.jpg,.jpg,290667,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028766.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028766.jpg,.jpg,284305,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028767.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028767.jpg,.jpg,271576,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028768.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028768.jpg,.jpg,328839,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028769.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028769.jpg,.jpg,282745,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028770.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028770.jpg,.jpg,275723,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028771.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028771.jpg,.jpg,275426,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028772.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028772.jpg,.jpg,274584,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028775.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028775.jpg,.jpg,341590,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028776.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028776.jpg,.jpg,268448,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028778.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028778.jpg,.jpg,254787,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028779.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028779.jpg,.jpg,338873,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028780.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028780.jpg,.jpg,204545,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028781.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028781.jpg,.jpg,292036,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028782.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028782.jpg,.jpg,288084,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028783.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028783.jpg,.jpg,273447,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028784.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028784.jpg,.jpg,269389,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028785.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028785.jpg,.jpg,281015,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028786.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028786.jpg,.jpg,277943,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028787.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028787.jpg,.jpg,209289,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028788.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028788.jpg,.jpg,269336,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028789.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028789.jpg,.jpg,338067,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028791.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028791.jpg,.jpg,262820,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028793.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028793.jpg,.jpg,225522,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028794.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028794.jpg,.jpg,261498,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028796.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028796.jpg,.jpg,273057,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028798.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028798.jpg,.jpg,276276,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028799.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028799.jpg,.jpg,289469,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028800.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028800.jpg,.jpg,260161,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028801.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028801.jpg,.jpg,275480,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028802.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028802.jpg,.jpg,282855,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028803.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028803.jpg,.jpg,285149,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028804.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028804.jpg,.jpg,297270,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028805.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028805.jpg,.jpg,349314,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028806.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028806.jpg,.jpg,267708,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028808.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028808.jpg,.jpg,229162,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028809.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028809.jpg,.jpg,181732,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028810.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028810.jpg,.jpg,283984,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028811.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028811.jpg,.jpg,277405,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028812.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028812.jpg,.jpg,327100,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028813.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028813.jpg,.jpg,347061,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028817.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028817.jpg,.jpg,270446,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028819.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028819.jpg,.jpg,349812,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028821.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028821.jpg,.jpg,380914,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028823.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028823.jpg,.jpg,223344,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028824.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028824.jpg,.jpg,282326,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028825.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028825.jpg,.jpg,268403,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028827.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028827.jpg,.jpg,336174,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028828.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028828.jpg,.jpg,282403,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028829.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028829.jpg,.jpg,333157,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028831.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028831.jpg,.jpg,238916,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028832.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028832.jpg,.jpg,331832,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028833.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028833.jpg,.jpg,332483,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028834.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028834.jpg,.jpg,272199,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028835.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028835.jpg,.jpg,269281,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028836.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028836.jpg,.jpg,350733,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028837.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028837.jpg,.jpg,298155,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028838.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028838.jpg,.jpg,264001,600,450,3,True
5. Melanocytic Nevi (NV) - 7970,ISIC_0028839.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\5. Melanocytic Nevi (NV) - 7970\ISIC_0028839.jpg,.jpg,272731,600,450,3,True
